wallet,num_deposits,total_deposit_usd,num_borrows,total_borrow_usd,num_repays,total_repay_usd,repay_to_borrow_ratio,num_liquidations,num_redeems,total_redeem_usd,avg_txn_interval_days,active_days,asset_diversity,total_tx_count,cluster,credit_score
0x013274aa75bbc3bd7acff906e564edbbb50dce08,10,1.1741850188942802e+22,6,459964904419.71967,6,459964904419.71967,1.0,0,0,0.0,1.120445877425044,3,3,22,0,200
0x0133982c25a8211e1e62d95760999c4b825025fb,1,2.1867926834983428e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0133a483873163fc5bc916de39abec8baf85657c,9,9.50245137413466e+19,5,2.9695160544280265e+19,0,0.0,0.0,0,0,0.0,0.006132478632478632,1,4,14,1,400
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,2,1882214.004015159,0,0.0,0,0.0,0.0,0,11,8.869397644851487e+22,7.602149884259259,8,4,13,1,400
0x0134600e06c4176fd44a5557d124f5d684e75b28,1,10364849940.202557,0,0.0,0,0.0,0.0,0,1,10364850053.037628,0.0001388888888888889,1,1,2,1,400
0x01351f573a99ff5cc633f4ee580347974ff8b59c,1,1103915.8183900004,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0135249c1897454959da69ac1481df6c1d4023a8,25,1.6941254137081254e+22,22,11123217974.775826,12,4808974259.900069,0.4323366017644717,0,6,4002717675.404828,1.6580689380787037,31,7,65,0,200
0x013618ba67d882af8df870d8704e4d317b710dda,1,1079966.577266274,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01361dec98b8d86a584afd90a7c7c3ca0d908539,10,5.034917041252374e+21,7,4.045694476816004e+21,3,4.017511628684043e+21,0.9930338664243027,0,6,5.143869775849494e+21,0.011712962962962963,2,3,26,0,200
0x0136f37e3373f91e6fc2d2ac76f0d01701754fcd,2,9.278363860814127e+20,2,1.8460329566352572e+20,2,198264401.11849716,1.0740025003663605e-12,0,1,1008297.4654261484,2.153485725308642,3,2,7,1,400
0x0137973eccabc8f684a7494156d25447ab5747f5,1,2.4761469788544758e+19,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0138ea4b8ed7e678cabb76a207a968269dda63e4,1,1029509.7415441512,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01393a2f8cf06fb5335bf03acb0a4ffa958b5f46,1,4.268659630452006e+16,1,5012977317500008.0,0,0.0,0.0,0,0,0.0,0.0,1,2,2,1,400
0x01397d68308d2a94865ffe0f84d26e94b6df1234,1,2382232248.9089303,1,9.503999766880004e+18,2,1.0942868325525391e+19,1.1513961062646094,0,1,2078873092.8956285,3.52279224537037,2,2,5,0,200
0x0139ba48945d51628c79f6cd927a2d42107aa8ea,1,9.966475332244042e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x013a451f558aa0e0ac50b6199ba0e2f6b710369e,18,2.2691638557002354e+21,7,4.88521618165001e+20,4,9605731545.33461,1.9662858690708376e-11,0,19,8.504234638109584e+20,0.7137911249014972,17,5,48,0,200
0x013b81ad989b9009f4dab4c804c6007882f9a190,26,8.95359428365162e+22,8,1.1838583635014024e+22,8,14035953486.531826,1.1856108736706322e-12,0,13,2.7455817503546544e+22,0.8548062414266118,17,6,55,0,200
0x013bbe7e89333bb26c0959f547adcd77f54ffa80,72,3.675134866517585e+23,18,5.5171096626776504e+22,14,3.0401898847577072e+22,0.5510475721235155,0,1,8.796352814531745e+19,0.7972245592948718,52,6,105,0,200
0x013bfceb441762268b2894837c8c1e3774ca4efe,2,2.8946632157058637e+18,0,0.0,0,0.0,0.0,0,0,0.0,1.6200578703703703,2,1,2,1,400
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,10,4.4860891923388015e+19,8,43007854.49843244,3,10553104.295323776,0.24537620902964172,0,4,1.0428355744231692e+19,3.605314429012346,14,5,25,0,200
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,4,2.181176579846747e+20,1,28004085.64476706,1,28001403.95771168,0.9999042394352954,0,3,2.174323939546221e+20,2.104224537037037,6,5,9,0,200
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,1,2.6584470397483184e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x013da16ead9075d66102ef98c23432a3af815b20,1,8.074396940532005e+20,1,4.0371986488224724e+20,0,0.0,0.0,0,0,0.0,0.0014814814814814814,1,1,2,1,400
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,1,1.0200042965505421e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x013e074822e7776516a0c69dce430ec1fdb26c0d,19,2.1427862744695064e+21,1,1.604779392861775e+21,1,1.5974772398076957e+21,0.9954497464968953,0,1,2.1224723531418003e+21,2.127457561728395,18,3,22,0,200
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,1,1.1302775100117666e+17,1,4.5211100400470664e+16,0,0.0,0.0,0,0,0.0,0.0008101851851851852,1,1,2,1,400
0x013e68b23bc846a8b7792dd238ba9d387efe3392,1,4.186502089765539e+20,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,1,5.401330818615518e+19,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,1,1518774830374849.8,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,1,1109037.5174373456,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0140c762c812c087e5b63d1f36022cf349628d45,18,1.903731575059948e+18,6,7.460853388845005e+17,0,0.0,0.0,0,15,1767313511.4199684,2.416884746588694,14,4,39,1,400
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,6,2.2256042438575485e+21,1,252149206.80839732,2,243799939.0112269,0.96688759047529,0,1,1063167.4976153309,1.0186921296296296,5,3,10,0,200
0x01412c35980761a198995cb985d34fb56e93fe21,1,2.507567050071748e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,18,1.3731494383360588e+22,0,0.0,0,0.0,0.0,0,3,3944818401.115326,5.608788194444444,14,4,21,1,400
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,2,8.682558497628539e+21,0,0.0,0,0.0,0.0,0,2,7.304897197838701e+21,0.9485262345679013,2,2,4,1,400
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,1,9.7647058852424e+19,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,23,1.9459209056559103e+22,44,1.331219560688327e+22,54,9.72195170082194e+21,0.7303041502631663,0,13,1.4616875563717715e+22,0.35138436368699527,14,6,134,0,200
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,0,0.0,0,0.0,0,0.0,0.0,0,1,262891555492.49722,0.0,1,1,1,1,400
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,12,5.409222277074658e+20,5,2.5094982561548216e+20,4,2.5312862191513053e+20,1.0086821988989418,0,7,1.715679675726873e+20,2.4807231652949246,7,6,28,0,200
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,66,3.6647562761373835e+22,54,8.91812592028611e+20,41,28652883776.08071,3.212881723379106e-11,0,26,1.922689104577231e+22,0.2937676722421346,38,6,187,3,800
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,103,7.075446253450571e+21,49,4.791628403203506e+20,55,4.7969885295492733e+20,1.001118643996305,0,86,5.962325680867883e+21,0.42621523814053774,32,7,293,3,800
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,3,14913646.017684639,2,2001187.9464820933,2,2001187.9464820933,1.0,0,1,4896096.423923357,0.0038690476190476187,1,2,8,0,200
0x0146a22337780c55e9d2af2f39139a6174fb828f,6,6.960536286247026e+21,3,3.5389475454243234e+21,2,2.7824996899128544e+21,0.786250616658753,0,4,5.462274709833521e+21,0.2185548941798942,3,2,15,0,200
0x0146ef29dc977ea95328d9901a3c686e43b70953,1,1.1191814376473717e+17,1,2.7419945225254704e+16,0,0.0,0.0,0,0,0.0,0.0009953703703703704,1,1,2,1,400
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,6,7.924338673493697e+17,3,3046212472.9774027,4,3028088819.5600834,0.9940504303038307,0,5,1.0414804105721912e+18,2.455996051198257,6,4,18,0,200
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,1,947317.5091519643,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014930c2d8878759763f3ac2a492ff94073fd80f,12,6.447435454646177e+21,3,4780772384.981543,3,4799208443.625582,1.0038562929082244,0,10,1.061442232276615e+22,0.7378476508916324,11,4,28,0,200
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,3,2.9804490373075284e+19,0,0.0,0,0.0,0.0,0,1,16388150718.741465,8.649039351851853,4,2,4,1,400
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,2,2188441.0308851725,0,0.0,0,0.0,0.0,0,0,0.0,0.146875,1,1,2,1,400
0x014b0094e8c926067eff9bcf7f28608d80cb3694,2,2138775.9391289037,0,0.0,0,0.0,0.0,0,0,0.0,5.849965277777778,2,1,2,1,400
0x014b8a67819d904922a2cacb104ae1baca6033a8,1,996721106.6167848,0,0.0,0,0.0,0.0,0,2,996721273.8439541,0.0025810185185185185,1,1,3,1,400
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,1,2.995462394135743e+17,1,50240.625839302185,0,0.0,0.0,0,0,0.0,0.00037037037037037035,1,2,2,1,400
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,1,50044274082188.71,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1,1107253.6848753968,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014d82ea060ff731f208579c978d546b8f692f9e,0,0.0,0,0.0,0,0.0,0.0,0,1,13014141709.867388,0.0,1,1,1,1,400
0x014d8a9260da47dcf00113bd34482cceac881a9d,4,3.38672356334847e+20,2,7.412241046527507e+19,0,0.0,0.0,0,0,0.0,0.6767384259259259,3,1,6,1,400
0x014dad29178cd0a6bdf32a908c918706e170f1e0,1,6.1571258964917805e+19,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014e084765a334829a6056eed7dc9df1cc89f08d,1,1.1925897750328686e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014ea07861052dfec9fc3416271d0981a4eb0448,1,1.0261575328924051e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1,1017454.1705676016,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,0,0.0,0,0.0,0,0.0,0.0,0,1,1002382.582642437,0.0,1,1,1,1,400
0x014faf79e95bddd971d309baf891fc064e86f4ba,1,1.6116562195025894e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,1,97.70896931992205,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,1,1.4720575963072307e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1,1015547.0126415376,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,8,9.337357197362888e+21,10,1.6165696579110468e+21,3,8630045714.27683,5.338492945258352e-12,0,0,0.0,0.6735214120370371,5,2,21,1,400
0x015281aaee9460e5948a609355f2599464eadf4f,1,1.2029734691943126e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3,3.35441864910571e+18,0,0.0,0,0.0,0.0,0,0,0.0,5.419797453703704,2,1,3,1,400
0x01532c3f785c5218b5595b0e13e3b20b6d501924,6,3.0014648546117394e+19,2,1.1643673954388947e+19,0,0.0,0.0,0,3,1.9968233079962247e+19,0.1798287037037037,2,3,11,1,400
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,2,1.1989491169813391e+18,0,0.0,0,0.0,0.0,0,1,9978414893.311913,14.71349537037037,2,2,3,1,400
0x015434c7b541466ed441688a8dafcd26b85ff9d1,2,1.1546999450780226e+19,0,0.0,0,0.0,0.0,0,0,0.0,0.0006944444444444445,1,2,2,1,400
0x0154d25120ed20a516fe43991702e7463c5a6f6e,2,4.6803400000003564e+23,0,0.0,0,0.0,0.0,0,3,4.5268059487854515e+23,16.24618923611111,4,2,5,1,400
0x01552561469172eb5910ac83b35f96c92bac63d0,8,1.4226712794060145e+22,2,1.1370479452438259e+22,1,1.140472807800496e+22,1.003012065208856,0,4,1.429151084911403e+22,0.555922619047619,4,3,15,0,200
0x01556c82b199759193e21b386b88e3b5e840cc51,2,2.1561367070530104e+18,0,0.0,0,0.0,0.0,0,0,0.0,8.825532407407408,2,1,2,1,400
0x0155d9e1e729fac583413952d6c4040c8d385584,1,1.158216299357468e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x015644fd4f3a0fcef6cc22e25e846a6481777303,2,9896342011517316.0,0,0.0,0,0.0,0.0,0,0,0.0,7.884351851851852,2,2,2,1,400
0x0156f97eb31a8fd1bd26b19741256e77dca29305,3,1.0715150940104867e+21,0,0.0,0,0.0,0.0,0,0,0.0,7.93412037037037,3,2,3,1,400
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,1,90164.03728732366,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1,1083200.8974371771,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,2,4.937732282123894e+19,1,5.619790776887987e+19,1,5.619790776887987e+19,1.0,0,2,4.937732616376847e+19,0.7606319444444445,2,3,6,0,200
0x015ac33ae866f442ee65b6e0f658132d30e3c673,1,5.1371852882424653e+20,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1,1.6282255797000012e+21,1,744342462.4437994,1,744342462.4437994,1.0,0,1,1.6282255797000012e+21,0.00042824074074074075,1,2,4,0,200
0x015befb758090caf23caf09dcdc107426bb1f07b,6,4974485240.01945,3,1954611035.6439915,3,1954612563.7002094,1.0000007817699736,0,6,4974487350.911341,0.0009191176470588235,1,1,18,0,200
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1,1011340.2976653322,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x015c78dd45b469a2ae94c93b426d283c2ee42849,1,2.97446104800001e+16,1,4957435080000017.0,0,0.0,0.0,0,0,0.0,0.0,1,1,2,1,400
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1,1108853.5890870474,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,1,1.1365237938343968e+16,1,5682618957804215.0,0,0.0,0.0,0,0,0.0,0.0004861111111111111,1,1,2,1,400
0x015fe88d0d4787574aaf5af64726252484365338,4,2.9691549301604266e+19,2,5.820564656727966e+18,2,4.467060229437902e+18,0.7674616627227817,3,3,5.863559087133612e+18,2.48196047008547,4,4,14,0,200
0x016005883a46adc829445c752df6e957dec2c7fa,1,1.1217301567742639e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0160afff7a7a824429a8202995d03239d2d418fa,93,4.7347610223774196e+23,57,1.5487703930207344e+22,26,7.418393665151964e+21,0.47898602004413765,0,11,1.1155143268136177e+23,0.3756636424731183,54,6,187,3,800
0x01615d8d53eb9aafcda15853286fdf8259368a68,0,0.0,0,0.0,1,7.792634520060003e+21,0.0,0,1,1.8667199944279949e+22,0.0,1,2,2,1,400
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,3,1.600878130515086e+22,2,11758680547.322273,1,11734740668.391096,0.9979640675809813,0,4,1.5935703054847568e+22,0.09208076131687243,2,2,10,0,200
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,2,5.123944286027967e+19,0,0.0,0,0.0,0.0,0,0,0.0,95.82819444444445,2,2,2,1,400
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,1,6.249231376506415e+16,1,4990010930433909.0,0,0.0,0.0,0,0,0.0,0.0,1,2,2,1,400
0x01623c98f9651095d600f2ecb45dfa1072fc9589,1,1.1414944394995674e+16,1,2282988878999135.0,0,0.0,0.0,0,0,0.0,0.0009953703703703704,1,1,2,1,400
0x01663114bff8c87677c61a4a20e62339cb15e58d,23,1.6694814829820667e+21,6,1.1643089919962587e+21,3,1.1809514488113604e+20,0.10142938489091007,0,8,7.930370833778809e+20,1.6448744658119658,16,7,40,0,200
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,14,5.9378168241257447e+23,10,2.1856002717804405e+23,1,1.5475133573210448e+23,0.7080495812989649,0,3,4.30342183426842e+23,0.5060978223593965,6,3,28,0,200
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,42,3.3207492676296087e+22,19,1.2039450960754033e+22,3,26025275860.344337,2.161666337209315e-12,0,7,28715215221.038567,1.7124583333333332,21,7,71,0,200
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,1,2.730540146991724e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01680c4acff13811644c8ccb03227bd47d3fc208,1,1.5854237614713926e+16,1,2250.9558575093106,0,0.0,0.0,0,0,0.0,0.005509259259259259,1,2,2,1,400
0x0168459886bd2aa322c18ed0b209887095afcacb,4,3.0384878682257097e+21,1,2.983279381845005e+21,14,3.089640560092572e+21,1.035652436340638,0,6,3.082518143191206e+21,2.081293885030864,16,4,25,0,200
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,1,1.629363621608802e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0168c572ebc7861f99733d04187609067cb0fcfb,1,1.5442883991432906e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x016948e86c3338bb0125ea7889e19b45c5357f26,1,1.1411119068000024e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2,2.035050958080458e+18,0,0.0,0,0.0,0.0,0,0,0.0,5.021875,2,1,2,1,400
0x0169a86594f9de15b8add8d9250913848cbf17a6,2,2.2261297272924237e+18,0,0.0,0,0.0,0.0,0,0,0.0,7.279375,2,1,2,1,400
0x016a12805434a815a943c7c7251a483561d63fa3,1,11883.860088766483,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x016a1d022dbdf905526cf9e880c5e43eb13793af,1,1.587474680189832e+20,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x016a42b47b051be2946a35fb72774e00a7b8e820,25,3.0589013921730616e+21,9,2.0073833839427715e+21,5,1.0083777748334766e+21,0.502334423458705,0,3,1.4518020179219332e+21,1.604969512195122,19,5,42,0,200
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,1,1.0592006367604903e+20,1,1.4964338684518552e+19,0,0.0,0.0,0,0,0.0,0.0043518518518518515,1,2,2,1,400
0x016a6738cdf51365f2f5e30c82931553e0a93262,25,2.1528335634526618e+20,7,3.0235926993524654e+19,1,25888352.27662537,8.562116280466491e-13,0,2,75827242.41502178,1.7552910539215685,15,4,35,1,400
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,18,3.1079902192241856e+20,6,2.349140787697582e+20,2,1.6072430435328374e+20,0.6841833626787918,0,3,2.0562457809025493e+20,1.2221172288359787,15,2,29,0,200
0x016d435511a27e309b599e2786429641843ce782,6,1.2668352116425574e+19,0,0.0,0,0.0,0.0,0,1,1.3764889538564826e+18,0.3895659722222222,2,4,7,1,400
0x016d4da7c7cd614cd50149a373873ff090b9782e,1,2.2730475876687936e+16,1,1.1365237938343968e+16,0,0.0,0.0,0,0,0.0,0.00037037037037037035,1,1,2,1,400
0x016e9e2497544790d71411911b187cbd26b43458,4,223836289546514.7,2,8640530098490.248,0,0.0,0.0,0,0,0.0,4.608768518518518,3,2,6,1,400
0x016ee55de225b15958c5b2f2cdd8c554621d2639,2,2.849034295547744e+19,0,0.0,0,0.0,0.0,0,2,2.983374254514065e+19,8.16028549382716,3,2,4,1,400
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1,1.0213239063049271e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x016fa60107319e33386641ae9002ea59706379d5,70,260661922647188.94,0,0.0,0,0.0,0.0,0,0,0.0,0.3216941760601181,11,3,70,1,400
0x01700929e82848e2ee72fefd6420080e1625607c,1,2.1413273385317195e+21,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,18,7.5065586401375e+19,15,23278382691.77235,8,23426558738.949833,1.0063653926967124,0,9,29603857187.007282,0.7212117346938776,5,2,50,0,200
0x0170a247571e889d011327477b751f2e42c5baa4,1,1426389637335658.8,1,92715326456563.75,0,0.0,0.0,0,0,0.0,0.0006712962962962962,1,1,2,1,400
0x0170de25446302e7ff2e3093c6b77350dfd2b643,2,1.4597481649062371e+19,1,960783.6475481166,1,960783.6475481166,1.0,0,0,0.0,0.003896604938271605,1,2,4,0,200
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1,1.8834515597324618e+18,0,0.0,0,0.0,0.0,0,1,8.085048571230041e+20,68.45809027777777,2,2,2,1,400
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,5053074.836147247,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x017184a0829a54746706654e86eb7a6c5cafbf90,5,3.849340591649863e+20,3,3.380404965017559e+19,3,105203840.79708765,3.11216679320376e-12,0,3,105203840.79708765,1.035329415954416,5,4,14,1,400
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,3.8488730140103956e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0171ed588582d1df472015623dcb426d0a1de431,9,3.6443168664800127e+22,9,20405165100.93975,5,16714316483.773214,0.8191218449393209,0,1,8.76827074616001e+21,2.9361030595813205,9,5,24,0,200
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,1093929.7118855962,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x017252042524df387a7ed994d41d7bde44f4670a,2,4.235820781910183e+18,0,0.0,0,0.0,0.0,0,0,0.0,10.038969907407408,2,1,2,1,400
0x0172e05392aba65366c4dbbb70d958bbf43304e4,2,49840988704151.08,0,0.0,0,0.0,0.0,0,14,7.102583253515355e+23,5.96364274691358,10,4,16,1,400
0x0173438096718b70015e2914e7773546851fdaff,72,260540491790299.8,0,0.0,0,0.0,0.0,0,0,0.0,0.3126190010432968,11,3,72,1,400
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,2.433505720414411e+20,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,1.002734524454364e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,2,1,400
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,1.0016389465626237e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,13,4.591837276654447e+21,5,1.7556518056961963e+21,5,1.7501684587962706e+21,0.9968767457863028,0,6,2.4627783280056494e+21,0.8012280919312169,5,5,29,0,200
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,2.1883724150101146e+17,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,1.5013754491381225e+18,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1,1.1302775100117665e+18,1,2.260555020023533e+17,0,0.0,0.0,0,0,0.0,0.000625,1,1,2,1,400
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,20,5.799965456021995e+22,6,109935805379.43936,2,6820252475.514701,0.06203850012263841,1,1,4528714951.706909,3.404134738186462,19,5,30,0,200
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,1.2759067353368066e+16,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,12746.645024139907,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0176e840a1d7df604172fce139bb0a0e99834165,3,1.0344239631999722e+18,0,0.0,0,0.0,0.0,0,0,0.0,3.63546875,2,1,3,1,400
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,2,1.6632034535803868e+21,2,1201038760.8968115,0,0.0,0.0,0,2,1451277955.3664675,2.532125,3,2,6,1,400
0x01771a278c3fab69735aaeb38872469489e7716d,5,5.156335592510055e+20,5,4.824398468109716e+20,4,4.8414136835346845e+20,1.0035269092172718,0,4,5.0039444366038526e+20,0.6430650871459694,5,3,18,0,200
0x01772e50f13f21e6a278e692423c4d514837f9de,0,0.0,0,0.0,0,0.0,0.0,0,1,3976507275.7829237,0.0,1,1,1,1,400
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,489393.48293231515,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,1153450.3816611005,0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,400
0x0178217e241aa00787461cf044c69e8292c3863e,2,1305888386.498022,0,0.0,0,0.0,0.0,0,0,0.0,2.79818287037037,2,1,2,1,400
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,47,3.318754196380864e+23,35,2.1420518219480247e+23,12,207160086895.6802,9.671105282004086e-13,0,6,1.230501851000441e+23,1.2165126964085298,34,6,100,0,200
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,116,6.737609747434661e+23,95,1.7238088179979873e+23,28,8.748283955846035e+22,0.5074973433542471,0,22,8.611188884175194e+22,0.21702479522792023,47,8,261,3,800
0x01793c678e14c7158405158cb209b83fb2c09b41,2,2.9166366457111337e+18,0,0.0,0,0.0,0.0,0,0,0.0,1.550335648148148,2,1,2,1,400
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,1,10094806082.839685,0,0.0,0,0.0,0.0,0,1,10094806231.042374,0.00018518518518518518,1,1,2,1,400
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,9,1.1084627492165288e+23,5,2.157079454213588e+22,0,0.0,0.0,0,0,0.0,3.8044782763532763,5,2,14,1,400
